eventId,userId,hintType,eventType,action,modalType,challengeId,exerciseId,exerciseIndex,attemptNumber,timestamp
01YWhu6Qeg1nR3A2ZKRo,OohtQ6fIyYaVBb9NMaq1i5YoeXH2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,17:20:27
03d2M1SidpGy9p7mvYn1,QrjvafGaGDZUSx9UvBf14fNUUaB2,aural,hint,aural_used,,challenge-03,,,,18:29:50
05YQcdD6eRNhD4A80bCe,A9KPkqQemsemhk5534b1HMgtPJ62,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,06:32:02
08366jhqDZ0WY6HNuQCg,LfCBl8R3diNvLRM2041f3a51DzB3,visual,ui,modal_open,visual,challenge-02,,,,12:06:49
0B4esuO7VTzsazqgpn5X,QpOcDvlrCcOemenAqpTlhgSLT013,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,18:13:31
0ECPnlaeCrsKGT5hQc3K,8jWQUtQbcnPJk8T21H1M6FTBXxn1,visual,ui,modal_open,visual,challenge-02,,,,14:50:37
0EUIJz5orMaWZWNRD39i,40lUrulKBNTcrDnIzKAGpPSGcLh2,reading,ui,modal_open,read,challenge-03,,,,12:25:12
0Ezfegjl6n6xHRGOFqql,DNbhaUu2cnbeX7FKhigqVMiNUv73,visual,ui,modal_open,visual,challenge-01,,,,19:37:11
0F3mzqb3NCnK4Ue4e3fQ,6ykimlNvkkNuzvQM4EsYRxjKG6C3,reading,ui,modal_open,read,challenge-03,,,,19:36:04
0H9a7MGQL8pXKVeBW1Mt,veogvd0RUXcijdmOVT8blk7TpEk1,aural,hint,aural_used,,challenge-01,,,,18:43:33
0LgDWWy6ZKgBpozGtgN5,A9KPkqQemsemhk5534b1HMgtPJ62,reading,ui,modal_open,read,challenge-01,,,,06:33:02
0NUByh2hKx9XJo6Sgqdv,GCvm1dWkxGVmLQjiiMlNRSL2eln1,aural,hint,aural_used,,challenge-04,,,,05:54:14
0aH5Bv6VBsUphNM4Qd7D,Q8BuHNd8HzNFLUaoEm7ZKvObHIo1,visual,ui,modal_open,visual,challenge-04,,,,07:36:32
0cERdMDsBJntlVRFJ6NY,veogvd0RUXcijdmOVT8blk7TpEk1,reading,ui,modal_open,read,challenge-01,,,,18:46:52
0fN2iv3WRyXeLcdyUzIZ,VlWN4b1pB3a5XrCkFBXN268FmRH3,aural,hint,aural_used,,challenge-04,,,,15:19:42
0gRPd333Kakct94asNQU,NBscVTaKtSMIbdAPL53zrm5s9cq2,reading,ui,modal_open,read,challenge-04,,,,13:26:04
0jDM1E69Jfc5Yz3gMtkw,oLAKiFJWv1OUrZnqa0MBZLAUVCu2,visual,ui,modal_open,visual,challenge-04,,,,12:45:11
0jUgIpUIayPBjJkXBkRC,GXy533qOsQSoWSylQEvuEX3aYMV2,visual,ui,modal_open,visual,challenge-03,,,,14:02:23
0jXUDpv6ivcdmjDENRZk,nmTYkEGfwMNEy4zKEpGBXwU5cWZ2,reading,ui,modal_open,read,challenge-04,,,,18:40:48
0nUcs88MCPDYpufodPwi,pLH0XRvWYNbAIbEgU6I4U8Eg6bw1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,12:22:41
0pkhllanqXBVkHZy7Q8Q,5j6dWJ6aJ9a6j7FA5bmLNjjnnYp1,reading,ui,modal_open,read,challenge-02,,,,17:21:40
0pnMi5MD7DMKAiZQhokN,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,aural,hint,aural_used,,challenge-04,,,,10:18:01
0q5ykyDObrZCkuzsbwG5,lvNWs9Y5cCcELhjX7lcOKqkQhuI3,visual,ui,modal_open,visual,challenge-02,,,,08:56:29
0y7VNJd9iKdxXKewkUap,kaiY9GQRfVeWi2xFO0KAalmK6tu2,reading,ui,modal_open,read,challenge-04,,,,05:09:49
0yR1PPvanDQy00mG4jyj,zMUBYMIyCuP9xSl99uCeZwdKJaa2,reading,ui,modal_open,read,challenge-04,,,,16:22:09
0ygeYlbMqMz85dKAey7D,S97PkOSSGSadfL4P6JxfTxhJXK32,reading,ui,modal_open,read,challenge-03,,,,18:36:27
0zSNb8yeposbWCZ72Bqo,dLd05AVgNFXONXvtJ7b3hkCd7rH2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,16:05:09
104RODteJZqN6pNZy2OP,veogvd0RUXcijdmOVT8blk7TpEk1,visual,ui,modal_open,visual,challenge-02,,,,15:12:49
1426KW4VQc34Wsa0dcW8,qzojRqsLMoOzMSHIXQBRpO88XHe2,visual,ui,modal_open,visual,challenge-02,,,,16:15:31
15u1P8QPbTPuKvZ48cTP,t8fS4QO0AQVhCJewCrMTuroYXyE2,reading,ui,modal_open,read,challenge-03,,,,14:57:34
178pc8NChTxW8tK0hMgM,PNSpczZRbmSM36S6ce08PhUPT8y2,visual,ui,modal_open,visual,challenge-03,,,,10:23:13
19Ov4Bii6AUCbfN9Y1PU,QrjvafGaGDZUSx9UvBf14fNUUaB2,aural,hint,aural_used,,challenge-03,,,,19:27:29
19YOZqtGgeugvfrW0keR,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,visual,ui,modal_open,visual,challenge-04,,,,12:42:15
19qH3PforzZUhiWzhtCV,qzojRqsLMoOzMSHIXQBRpO88XHe2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,16:16:44
1FBNxlMBDGBJfudiAL70,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,16:12:28
1HlAnvnQl171lZRcj7je,HC6DobM1znUfmngjUV25VB0tev82,visual,ui,modal_open,visual,challenge-03,,,,06:31:56
1LAbykTvaDhYLykDTi4j,aVdpOLrINWRguuHhd1vYoH35kTB3,aural,hint,aural_used,,challenge-01,,,,16:15:29
1NwWkDs2a0VlKgkcVju9,6ykimlNvkkNuzvQM4EsYRxjKG6C3,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,19:38:40
1OXrkZUNaju0gvy50JWY,USpySgtjrtQluhGvGY1x6htXlub2,aural,hint,aural_used,,challenge-02,,,,11:57:33
1RaZk3gqsmDgcBHuepy4,RmE3k1SaRmX2WGnZsGCrpmjgtoW2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,12:12:36
1SHOaIOaW9Qfaj7J2xu3,X2xnAKU1DCOFPaOJrogWzg3Qcxr1,reading,ui,modal_open,read,challenge-02,,,,15:23:13
1VbdituXB3QZsm4GX9H0,1nyxhWBE11Xdk7Z01CwbQFOoG4n1,reading,ui,modal_open,read,challenge-02,,,,14:30:17
1XYyrJQ2qWNnohLB0sub,6lyR5GP55PaaMOEDVdro7PqULUm1,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,20:07:56
1ZqdpmwnaqaRyHEw2oup,6ykimlNvkkNuzvQM4EsYRxjKG6C3,visual,ui,modal_open,visual,challenge-04,,,,19:43:44
1bkikCGNhDcok8LF7b63,Dqn9P8A3UZT57A8qdjJjGy92X6y1,visual,ui,modal_open,visual,challenge-01,,,,20:55:19
1cNQb3JPIglJX7SkbDPG,XTWtpCzOEKZsTPjHofRGosbeeNi1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,16:23:39
1gUdEhdkmnGJyYwQkyVa,wzbHGfHbyhO1q8k3FnB2y5kITFO2,aural,hint,aural_used,,challenge-01,,,,03:41:25
1iSIY3UIvlqU2Y3yPjU2,VelqwK39ETToNX7VanpP8b45uAE3,reading,ui,modal_open,read,challenge-02,,,,07:53:09
1ifDIMxLzF4Q14I5xFh9,BMoJ0ooDLgc8USK7WVIAQRB0J433,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,21:33:54
1uYoXqdXSoBCUb3nP67P,yGDNy0QVtDgfnsAB0YHHXhZ3b0y2,reading,ui,modal_open,read,challenge-01,,,,21:42:24
1xMQcilwFvsMK37v59Zo,C6Ccvx84rmhhMsknuMMmSwJMewY2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,06:56:00
1y8zSPfRHcWuAJbJCwAW,6lyR5GP55PaaMOEDVdro7PqULUm1,reading,ui,modal_open,read,challenge-03,,,,20:42:35
24vjP4z1BmPlmbUIoaAT,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,17:21:20
2Cs9xxmXL9oensgHdejo,oNvGORy481UCKbgYGr9XaTrHipy1,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,17:37:32
2Hq0G64FUbHbIOfeK6Bh,EduFuSCFqHgn1bYFL9sG2tKYl3P2,reading,ui,modal_open,read,challenge-04,,,,07:33:39
2K6zm5E3aQyYX6NPKGAb,GdnIy8sWnnSCctzcmgY42n9TZbS2,reading,ui,modal_open,read,challenge-01,,,,15:47:57
2KJABi8YofUY7STWuQIS,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-03,,,,15:37:37
2KuvR5Yg0MTTUp1mIUKL,EduFuSCFqHgn1bYFL9sG2tKYl3P2,aural,hint,aural_used,,challenge-04,,,,10:01:33
2M1Xdbv2Wic0eMIdan4p,Ivpl9Q6AoRMmIZkhQWFPaIuIhgr1,aural,hint,aural_used,,challenge-01,,,,15:40:20
2RJKgrUgf0yJbRfw8hVJ,EoPZKTu3abRXQE9vBGTEs8GziDk1,aural,hint,aural_used,,challenge-03,,,,13:57:59
2SIAUmHSCwSc3IlHXJIk,SpkysL7WcUgpILEQovruJSrPCV43,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,07:43:25
2YtMHR7oTlX1AniZe3FR,NBscVTaKtSMIbdAPL53zrm5s9cq2,visual,ui,modal_open,visual,challenge-01,,,,13:16:42
2ZrW666bYhhfP035BXe2,GDhgMKnGM0WkuGliYiFgAq0gfES2,visual,ui,modal_open,visual,challenge-03,,,,09:24:02
2alFPRzSr5iJLZh8uJtN,M8IOfNHJ3DPsU6GBcaI1irL29S13,visual,ui,modal_open,visual,challenge-01,,,,04:54:46
2eMVEWAqtaA4uHvwulE4,y1g55vHQ1WQLC3egLaWXfY3nTjg1,aural,hint,aural_used,,challenge-02,,,,12:20:42
2hfCTpYCXOTOucABTImH,S97PkOSSGSadfL4P6JxfTxhJXK32,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-3,2.0,1.0,19:08:05
2ixN6HYxq8KvqUWDZziU,lC8kKniWzYSNbF8Kcp0XHFb9Lo02,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,16:57:22
2lScy8hz7EMJkJdNKhit,omi9YZaLfCg526Tq9JbsNbV04ug2,visual,ui,modal_open,visual,challenge-04,,,,14:36:23
2pRHh1ajgbIfyJFSAVTQ,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,aural,hint,aural_used,,challenge-02,,,,10:03:04
2qQzCfy3E5Wo3N71gzgL,suG5O6R21eMDKumAII2D3rom6TQ2,visual,ui,modal_open,visual,challenge-03,,,,08:22:01
2wsDs2l0fOU2p51xrfbJ,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,visual,ui,modal_open,visual,challenge-04,,,,17:08:03
301KUjy5zhkWJJujY1SN,gf9guM95zAPjbbs3GPG9JRSNE6r1,aural,hint,aural_used,,challenge-01,,,,17:10:08
31D1bvDjHR2tafJ2S69W,C8UzSmKS5sYA3EubD2gGVTuXiQz2,visual,ui,modal_open,visual,challenge-02,,,,13:58:00
35xghm38eLV0l4my7WrJ,kFDXk5bqmdXKconNad9pDdmRDUH2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,11:22:15
37jGdVPKXRUoL3uiM8mw,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,reading,ui,modal_open,read,challenge-04,,,,17:09:58
3AwHrBaavQvEAf8sAG3O,A4jNJ7YkZRUXxEuM6xDnsneFEii1,aural,hint,aural_used,,challenge-02,,,,20:40:59
3FB7rvVWa3MpEKOKBzbE,e0QPOPuIN9c2S1v9AG1wSRVqcrI3,reading,ui,modal_open,read,challenge-02,,,,08:51:24
3GlAtfZGmvhAD7Afa5q7,I5kyQ42pSwRjc5ZeQk7UPdHlNnC3,reading,ui,modal_open,read,challenge-03,,,,11:22:49
3OhWX9my8JkFRxiIO7Cq,EoPZKTu3abRXQE9vBGTEs8GziDk1,visual,ui,modal_open,visual,challenge-04,,,,14:00:56
3Q281XZnsPgMemNecGi6,u2dd7yexwChHngKmolTCbHTUpng2,visual,ui,modal_open,visual,challenge-03,,,,10:44:23
3RShCeGmjvTw6ATcNdPo,C6Ccvx84rmhhMsknuMMmSwJMewY2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,06:55:16
3UZYOJRcGIrEPsFvFfyH,pGcDOMzDgNXgiaUyRZPBmY08ZRD3,visual,ui,modal_open,visual,challenge-02,,,,15:23:32
3Wbt2TNNW7GF2QTJCam9,A4jNJ7YkZRUXxEuM6xDnsneFEii1,aural,hint,aural_used,,challenge-01,,,,19:31:27
3ZNu8nQjI5b3OgAJIb5Z,NgwjZNdQl0XvLBQ427lWhUFWpF62,visual,ui,modal_open,visual,challenge-02,,,,12:20:19
3eW288vystWu29r4k2ui,cE9VlSTzmaZpmywYk5q4WKhBf6u1,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,09:21:52
3giKWZAFYCmcWTZbspfg,V28nGpkguqbckNGLX5670RFuNxG2,aural,hint,aural_used,,challenge-01,,,,06:02:43
3h3j0bmjXIHGzuiRVZql,veogvd0RUXcijdmOVT8blk7TpEk1,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,15:14:22
3isCAhslW2VwX8TFVI3Z,QrjvafGaGDZUSx9UvBf14fNUUaB2,visual,ui,modal_open,visual,challenge-02,,,,20:37:23
3nIYvvybxZz6dQZnd5ii,suG5O6R21eMDKumAII2D3rom6TQ2,visual,ui,modal_open,visual,challenge-01,,,,08:33:07
3sMwJ4UC83cVTsmxc0Ro,kBKjwKZ1F8Tk5DDGomvuNSCRgh72,reading,ui,modal_open,read,challenge-01,,,,17:11:08
3ufqQRbFoD2p6gM4VkJt,l25ZEPmtAaf9IgYYXl6Yk5KjKng2,visual,ui,modal_open,visual,challenge-01,,,,16:36:00
3w0a3C1JjG7Zld11RKrs,BMoJ0ooDLgc8USK7WVIAQRB0J433,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,21:21:54
3yXfzGPrGnAlQe7auO4s,4ymQ69qFixb38txdo6V1AMYF5dJ2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,12:03:52
42oSXei8usot7H8lBCJX,rVtjhDhqtObwesWjlsuiaC1RadE3,reading,ui,modal_open,read,challenge-02,,,,14:32:37
44bgoaBbImo3fRkQIwQk,I5kyQ42pSwRjc5ZeQk7UPdHlNnC3,visual,ui,modal_open,visual,challenge-03,,,,11:22:03
45SG15k3ckyVmJ4azZdi,e0QPOPuIN9c2S1v9AG1wSRVqcrI3,visual,ui,modal_open,visual,challenge-04,,,,08:57:15
45uS6GADMul7IDKxBaEz,nNmGuWEMM6WDlJEbNLztbFpSknk2,visual,ui,modal_open,visual,challenge-02,,,,18:54:39
46evFM6DkjGg5ggjyqKC,suG5O6R21eMDKumAII2D3rom6TQ2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,08:52:26
4D8OAMMDYy5r2FCIpM3x,BIpLLcw6xbTXovdoOMhlvUaW4mN2,reading,ui,modal_open,read,challenge-04,,,,16:44:34
4FmAgPNmpBmP8As657ey,da0hyEKSbWNEs6ebEZKOtHPjB962,reading,ui,modal_open,read,challenge-04,,,,16:06:28
4Gw1IXwJyyaOsRvgP5rb,kPC2FntHFVXYAdwgIIQUHgP8RZ33,visual,ui,modal_open,visual,challenge-02,,,,16:47:15
4HwRpwsaoOPTCKv4An25,qyegiWF4z0chuqr9rCdhVMw1ZPT2,visual,ui,modal_open,visual,challenge-01,,,,14:50:28
4LiLmlyuHymRf3AFYDgo,65gowG7ZFJU2wWgyW41HdGeyCW53,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-1,0.0,1.0,11:15:44
4NdTUc00EgmPa4TNViuE,bseGLAcu5Vg0z3XqtMzHy9hyjH83,reading,ui,modal_open,read,challenge-02,,,,15:14:01
4Njo1VManbsDOf0NCeD6,vLlWkjvqyFPgjAPK59lecUxyi8U2,aural,hint,aural_used,,challenge-01,,,,09:15:59
4SNQ2lCOrDUXhYLGhYMk,PNSpczZRbmSM36S6ce08PhUPT8y2,reading,ui,modal_open,read,challenge-02,,,,11:22:02
4ixs6zrK114GPSstZUZo,S7FtLuMd2YZ15UZAwmQM9NB1aMH3,visual,ui,modal_open,visual,challenge-03,,,,16:39:42
4kYEGlxK4EoZlTvR4WMY,USpySgtjrtQluhGvGY1x6htXlub2,aural,hint,aural_used,,challenge-02,,,,11:57:48
4ponLwm895EYp8H1c7Ca,Ak55hETcVORqxpNmEw2sX4EVGk32,reading,ui,modal_open,read,challenge-02,,,,18:32:24
4qJnac9UTtB31RTiikyq,mBdwHVGpTiXJ0DTDjqZRpssFhJq2,reading,ui,modal_open,read,challenge-04,,,,15:06:33
4wOQLuNXiMPzHbt6dbHR,CVYhBxKyTge5rs6FjbQ9p9K8DVt1,visual,ui,modal_open,visual,challenge-03,,,,22:01:23
52l6m42Iqlb3niRgWsuQ,t4QPb6DjzsPKwFBzE49FhVjrqVy1,visual,ui,modal_open,visual,challenge-02,,,,16:24:16
53FR343VCjasBKnB4atr,qzojRqsLMoOzMSHIXQBRpO88XHe2,visual,ui,modal_open,visual,challenge-02,,,,16:14:34
54CDruc4CiInfMsXgHkb,rVtjhDhqtObwesWjlsuiaC1RadE3,visual,ui,modal_open,visual,challenge-01,,,,14:27:39
58nQ0wqNUeXJaKCcIP1E,NBscVTaKtSMIbdAPL53zrm5s9cq2,reading,ui,modal_open,read,challenge-03,,,,13:33:13
599MzgX2GsFCbTXNBIHN,jS40Fs7C6Udlb3uEB2OiAHSm52F3,reading,ui,modal_open,read,challenge-04,,,,10:22:03
5CXvwLOFwlKNzSR5kmC1,uMa0S9MSNXdYssSGFXZ5Je33hJy2,visual,ui,modal_open,visual,challenge-03,,,,09:18:55
5IFzJ7sgnWYodGUmL8OU,jS40Fs7C6Udlb3uEB2OiAHSm52F3,visual,ui,modal_open,visual,challenge-02,,,,10:19:42
5JlqLUXc3pLMh2Jjuzx9,BMoJ0ooDLgc8USK7WVIAQRB0J433,visual,ui,modal_open,visual,challenge-02,,,,21:19:11
5K9EFa3KDZl1g4E52mX1,BAtLVnhDMVTPEV8dNunOyjN9m7x2,reading,ui,modal_open,read,challenge-01,,,,00:58:16
5OXRUOYMk7pOGIZllThX,ay0IVhmrggfLbyyxcaJNGdkw6kn1,visual,ui,modal_open,visual,challenge-04,,,,16:54:25
5QURGr5oyNL2tyUFQT9v,EoPZKTu3abRXQE9vBGTEs8GziDk1,aural,hint,aural_used,,challenge-03,,,,13:58:15
5Ru29A8flUYVRzr9Nd8E,XTWtpCzOEKZsTPjHofRGosbeeNi1,visual,ui,modal_open,visual,challenge-01,,,,16:21:04
5SnrrK5IamrbDlHtYVgf,LfCBl8R3diNvLRM2041f3a51DzB3,reading,ui,modal_open,read,challenge-02,,,,12:10:13
5V6AMTimw1qDWabJ5hoa,gozD3Bh8tjeJ4q4gV8IOEZIfBD72,aural,hint,aural_used,,challenge-02,,,,20:50:13
5Yln9dWNZV4c11MNrFUL,8X1U7kLmdWT6AlLSHuIDOxCHoLG3,reading,ui,modal_open,read,challenge-01,,,,08:19:08
5ZaN6XvqQZRJ9dyrHcL6,DnkAenl2GEbhjW7EyPYXMDGeFdY2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,07:33:46
5ZqUxfNjkPBWT3cxAEQb,NBscVTaKtSMIbdAPL53zrm5s9cq2,reading,ui,modal_open,read,challenge-03,,,,13:21:19
5hNbf7n81up03NrTxT93,7ATQDY2WgjcKgihpJBL1JCHyVCu2,visual,ui,modal_open,visual,challenge-02,,,,13:41:39
5nJmSAxklH123j2PNJAb,qmaXfPGzvsT2wS1h2zEJuPT4EeH2,visual,ui,modal_open,visual,challenge-03,,,,20:58:29
5tixmM3kzjYwmWAvEa1T,GdnIy8sWnnSCctzcmgY42n9TZbS2,aural,hint,aural_used,,challenge-01,,,,15:44:33
61UbX3FFwvKasL0DHdrn,6lyR5GP55PaaMOEDVdro7PqULUm1,reading,ui,modal_open,read,challenge-03,,,,20:16:57
65hD2ToV3iYkt9XeahFT,C6Ccvx84rmhhMsknuMMmSwJMewY2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-3,2.0,1.0,07:02:52
65vlOQGioMiBh1SEfpgy,iqgMc6MVDqRm8ZfdJ9g2Ct4BaPp2,reading,ui,modal_open,read,challenge-01,,,,16:17:10
66xVl5hxNmt2ZQWtzoIP,eJ9UGbw7ssedUP4iAbhbCoTex9D2,visual,ui,modal_open,visual,challenge-02,,,,13:01:21
67GXR0k8rlIJgFHk7eCW,4ymQ69qFixb38txdo6V1AMYF5dJ2,visual,ui,modal_open,visual,challenge-02,,,,12:01:09
67TyIskgQPP1pzKjdFR5,40lUrulKBNTcrDnIzKAGpPSGcLh2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-1,0.0,1.0,12:55:55
68Iid7jzUuEkmNQ3Rrih,Ak55hETcVORqxpNmEw2sX4EVGk32,visual,ui,modal_open,visual,challenge-02,,,,18:32:14
6AGfrdtwYR4uHH20v0ms,4ymQ69qFixb38txdo6V1AMYF5dJ2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,12:03:44
6AzgnX8e74mKDZ1ukf3S,lbztfshScWZNsOXm4PGrRb1ojPW2,visual,ui,modal_open,visual,challenge-02,,,,07:48:45
6ElSCI8n8QkV8prXedrx,suG5O6R21eMDKumAII2D3rom6TQ2,reading,ui,modal_open,read,challenge-01,,,,08:37:09
6Mg79t6cMDc1KVjwJ3B4,rVtjhDhqtObwesWjlsuiaC1RadE3,reading,ui,modal_open,read,challenge-02,,,,14:33:54
6PSzd3IsxBtS0ShCu43G,suG5O6R21eMDKumAII2D3rom6TQ2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,08:28:44
6RHw8Wvnmu6bsiYsPnHL,uMa0S9MSNXdYssSGFXZ5Je33hJy2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,09:17:11
6S74FyIeK3GeA1OJkk4t,u5ZP2uoMt5fIK6hPHTlhGcRie1S2,reading,ui,modal_open,read,challenge-02,,,,15:38:03
6UpgkiuQFkg41v1EBvsV,hWXtFxXLsWWxWNoDTFWRGW0Uzcg1,reading,ui,modal_open,read,challenge-03,,,,07:30:26
6WCN412fyi3zzdUTBcEk,suG5O6R21eMDKumAII2D3rom6TQ2,aural,hint,aural_used,,challenge-01,,,,08:33:47
6aWufvA9SuZPtsV2Abd1,mbTJopo5iaWePvsln3t2ZzuVK3t2,reading,ui,modal_open,read,challenge-01,,,,15:07:13
6dUz4UJyQfWoc1hrn50a,C6Ccvx84rmhhMsknuMMmSwJMewY2,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-2,1.0,1.0,06:33:58
6dttu0aGocBj1crfN2dj,qyNNtEcuqNPEAxFk1cD6Er56Oms1,kinesthetic,hint,kinesthetic_run,,challenge-03,challenge-03-kinesthetic-3,2.0,1.0,18:10:27
6fLsahjl1HHihgtdP5Yk,veogvd0RUXcijdmOVT8blk7TpEk1,aural,hint,aural_used,,challenge-04,,,,19:39:15
6kVwCMPrk0tXBchwoKBp,lvNWs9Y5cCcELhjX7lcOKqkQhuI3,visual,ui,modal_open,visual,challenge-01,,,,09:04:02
6tWVRKsqDI8ORaKSXKk9,EoPZKTu3abRXQE9vBGTEs8GziDk1,reading,ui,modal_open,read,challenge-01,,,,13:54:41
6vBfaT4LzMXy9XRUwYuP,qzojRqsLMoOzMSHIXQBRpO88XHe2,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-3,2.0,1.0,16:18:05
71ms9OUy1vMEpTPWownS,gf9guM95zAPjbbs3GPG9JRSNE6r1,reading,ui,modal_open,read,challenge-03,,,,15:38:10
73lTsKIwJgeejlLt1p7m,EduFuSCFqHgn1bYFL9sG2tKYl3P2,kinesthetic,hint,kinesthetic_run,,challenge-04,challenge-04-kinesthetic-2,1.0,1.0,07:32:29
75Lbg5WDjEBeGGCuvwPM,gf9guM95zAPjbbs3GPG9JRSNE6r1,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-1,0.0,1.0,17:27:31
75psXVcYEC42u9KI9suz,NBscVTaKtSMIbdAPL53zrm5s9cq2,reading,ui,modal_open,read,challenge-03,,,,13:22:14
774USNjBnatwy956v2Sr,W9YuHxTwyMcmDnEdncvX5NIbVhk2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,07:56:08
78uz2AyCPLD9NO6FIrCV,rVtjhDhqtObwesWjlsuiaC1RadE3,reading,ui,modal_open,read,challenge-02,,,,14:31:52
7AZv31xAlx6NNzRhRAim,cb8x3D3oRnaRH8Cu2OcXVWZzcew1,aural,hint,aural_used,,challenge-01,,,,08:24:27
7Fe9TyqQ1dfiVJEezhCn,MQPx3cjvRrTgLXIZ9XZE37cdTdS2,reading,ui,modal_open,read,challenge-04,,,,19:55:36
7IHVaRjM6OJxPGWaVbaS,yGDNy0QVtDgfnsAB0YHHXhZ3b0y2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-1,0.0,1.0,21:37:45
7M4yTFJ9EGwWJrGV0c5t,GdnIy8sWnnSCctzcmgY42n9TZbS2,visual,ui,modal_open,visual,challenge-01,,,,15:47:44
7Qt3lkgw33EIPNhtEznu,Xz6wsw1XsxTP86aTTL7fwCngNwZ2,kinesthetic,hint,kinesthetic_run,,challenge-01,challenge-01-kinesthetic-2,1.0,1.0,08:44:13
7Rxl1VoyMVWSszjYXAsG,GXy533qOsQSoWSylQEvuEX3aYMV2,visual,ui,modal_open,visual,challenge-03,,,,14:00:57
7dtzNEJmdLVczyfGWGei,gf9guM95zAPjbbs3GPG9JRSNE6r1,reading,ui,modal_open,read,challenge-04,,,,17:35:38
7fIkTAPgASBKzOoGZ1n2,aVdpOLrINWRguuHhd1vYoH35kTB3,aural,hint,aural_used,,challenge-01,,,,16:15:07
7jfZ1PTImKEUlELEKH6t,rVtjhDhqtObwesWjlsuiaC1RadE3,aural,hint,aural_used,,challenge-02,,,,14:31:43
7rsGj0sjBVeCeJnrhJik,CXZF0zsEaDX2g90jaGS0oALibqI3,kinesthetic,hint,kinesthetic_run,,challenge-02,challenge-02-kinesthetic-2,1.0,1.0,11:46:01
